gender,first-name,last-name,date-bought-car,year-bought-car,car-make,engine-type,year-of-visit,date-of-visit,car-age-in-years,car-miles,car-age-in-months,has-issue-in-first-10k
Male,JACOB,BYRD,2006-06-01,2006,Manufacturer_3,petrol,2014,2014-06-02,8,101376,96,False
Female,CHLOE,BRANDT,2007-01-01,2007,Manufacturer_2,petrol,2011,2011-06-24,4,54764,53,False
Female,ZOE,MCKEE,2015-09-01,2015,Manufacturer_5,petrol,2020,2020-06-20,5,105660,57,False
Male,JACOB,CHERRY,2009-02-01,2009,Manufacturer_4,diesel,2017,2017-07-11,8,81968,101,False
Male,NOAH,MATHEWS,2013-01-01,2013,Manufacturer_3,petrol,2018,2018-03-18,5,86000,62,False
Male,ANTHONY,BOONE,2014-11-01,2014,Manufacturer_5,petrol,2017,2017-12-21,3,16146,37,False
Male,BENJAMIN,HUBER,2013-12-01,2013,Manufacturer_5,petrol,2020,2020-06-16,7,144410,78,False
Male,MICHAEL,HENSON,2010-01-01,2010,Manufacturer_1,petrol,2019,2019-02-04,9,114408,109,False
Male,AARON,ANDREWS,2019-10-01,2019,Manufacturer_3,diesel,2020,2020-10-19,1,22467,12,False
Female,SARAH,SANFORD,2011-01-01,2011,Manufacturer_3,petrol,2018,2018-11-21,7,158242,94,False
Male,SEBASTIAN,HUFF,2016-05-01,2016,Manufacturer_4,diesel,2017,2017-12-15,1,16317,19,False
Female,CAMILA,STONE,2011-02-01,2011,Manufacturer_5,diesel,2018,2018-10-07,7,132727,92,False
Female,KIMBERLY,DUARTE,2006-10-01,2006,Manufacturer_3,petrol,2014,2014-09-24,8,117296,95,False
Female,SOFIA,GOULD,2009-11-01,2009,Manufacturer_2,diesel,2017,2017-04-20,8,85296,89,False
Female,OLIVIA,FLORES,2007-11-01,2007,Manufacturer_2,petrol,2016,2016-04-18,9,57465,101,False
Female,SAMANTHA,SCHMIDT,2016-09-01,2016,Manufacturer_2,diesel,2019,2019-08-04,3,48588,35,False
Female,VICTORIA,COFFEY,2005-10-01,2005,Manufacturer_5,petrol,2011,2011-01-13,6,123792,63,False
Female,MADISON,SILVA,2010-09-01,2010,Manufacturer_1,petrol,2015,2015-12-11,5,66560,63,False
Male,DAVID,WONG,2016-05-01,2016,Manufacturer_2,diesel,2020,2020-12-16,4,57920,55,False
Female,ISABELLA,SWEENEY,2015-12-01,2015,Manufacturer_1,petrol,2020,2020-09-17,5,81300,57,False
Male,NOAH,GATES,2006-09-01,2006,Manufacturer_2,diesel,2010,2010-04-02,4,58432,43,False
Female,EMILY,MOON,2011-08-01,2011,Manufacturer_4,petrol,2014,2014-10-24,3,28728,38,False
Male,ANDREW,GLASS,2011-12-01,2011,Manufacturer_5,diesel,2014,2014-02-25,3,17391,26,False
Male,JOSHUA,WYATT,2008-05-01,2008,Manufacturer_1,diesel,2010,2010-02-23,2,19420,21,False
Male,MASON,RICHMOND,2013-03-01,2013,Manufacturer_1,petrol,2014,2014-06-04,1,23331,15,False
Male,DAVID,REEVES,2012-10-01,2012,Manufacturer_2,petrol,2015,2015-10-05,3,28737,36,False
Male,JULIAN,GROSS,2012-05-01,2012,Manufacturer_3,diesel,2020,2020-07-21,8,179592,98,False
Female,AMELIA,SIMPSON,2016-01-01,2016,Manufacturer_4,diesel,2020,2020-10-20,4,61536,57,False
Female,EMILY,NOLAN,2019-10-01,2019,Manufacturer_2,petrol,2020,2020-01-06,1,11528,3,False
Female,EMILY,VELAZQUEZ,2016-10-01,2016,Manufacturer_3,diesel,2019,2019-09-23,3,57975,35,False
Male,JOSHUA,MCBRIDE,2014-12-01,2014,Manufacturer_5,diesel,2020,2020-11-14,6,37536,71,False
Female,MIA,WOODS,2006-09-01,2006,Manufacturer_1,petrol,2013,2013-09-25,7,147336,84,False
Female,JENNIFER,RAMOS,2008-03-01,2008,Manufacturer_5,diesel,2016,2016-05-17,8,159696,98,False
Female,NATALIE,WALL,2012-01-01,2012,Manufacturer_3,petrol,2013,2013-02-02,1,5829,13,True
Female,AUDREY,WILKERSON,2019-01-01,2019,Manufacturer_4,diesel,2020,2020-02-04,1,24721,13,False
Male,CHRISTOPHER,MAYS,2013-12-01,2013,Manufacturer_2,petrol,2017,2017-11-24,4,16536,47,False
Male,JAMES,BRADFORD,2011-07-01,2011,Manufacturer_2,diesel,2017,2017-10-19,6,144852,75,False
Male,JACOB,MEYERS,2005-04-01,2005,Manufacturer_2,petrol,2010,2010-02-02,5,77870,58,False
Female,SAMANTHA,RANDALL,2009-03-01,2009,Manufacturer_2,petrol,2018,2018-12-10,9,118476,117,False
Male,JULIAN,DEJESUS,2006-03-01,2006,Manufacturer_3,diesel,2008,2008-03-24,2,32904,24,False
Male,ELIJAH,ESTRADA,2017-05-01,2017,Manufacturer_4,diesel,2018,2018-06-09,1,13959,13,False
Female,CAMILA,LYONS,2010-08-01,2010,Manufacturer_3,petrol,2011,2011-01-23,1,4731,5,True
Female,PENELOPE,ROTH,2009-03-01,2009,Manufacturer_2,petrol,2011,2011-05-20,2,8260,26,True
Male,JOSEPH,MAY,2014-07-01,2014,Manufacturer_1,petrol,2016,2016-12-09,2,37516,29,False
Male,LIAM,SALGADO,2013-11-01,2013,Manufacturer_3,diesel,2015,2015-07-17,2,37900,20,False
Male,MATTHEW,BURNETT,2018-10-01,2018,Manufacturer_1,diesel,2020,2020-08-12,2,45872,22,False
Female,EVELYN,FLOYD,2016-08-01,2016,Manufacturer_4,petrol,2019,2019-10-23,3,59289,38,False
Female,ABIGAIL,BARRETT,2005-02-01,2005,Manufacturer_4,petrol,2006,2006-05-04,1,5584,15,True
Male,DANIEL,BERRY,2009-01-01,2009,Manufacturer_2,diesel,2017,2017-02-08,8,163928,97,False
Female,SOPHIA,DAWSON,2006-03-01,2006,Manufacturer_4,petrol,2008,2008-01-20,2,41912,22,False
Female,ELIZABETH,DANIELS,2014-12-01,2014,Manufacturer_2,diesel,2015,2015-07-03,1,8797,7,True
Female,EVELYN,BARAJAS,2007-02-01,2007,Manufacturer_1,petrol,2013,2013-04-02,6,58152,74,False
Female,AVERY,WARE,2013-08-01,2013,Manufacturer_4,diesel,2014,2014-03-13,1,15484,7,False
Male,AIDEN,QUINTANA,2014-06-01,2014,Manufacturer_2,petrol,2020,2020-01-24,6,130608,67,False
Female,ZOE,MUNOZ,2018-05-01,2018,Manufacturer_2,diesel,2020,2020-03-20,2,15306,22,False
Female,JOCELYN,STAFFORD,2008-12-01,2008,Manufacturer_3,petrol,2015,2015-09-04,7,61418,81,False
Female,ABIGAIL,FROST,2008-11-01,2008,Manufacturer_1,petrol,2016,2016-02-20,8,103152,87,False
Male,LUIS,HOLMES,2016-12-01,2016,Manufacturer_5,diesel,2020,2020-06-17,4,78432,42,False
Female,HAILEY,MANN,2014-05-01,2014,Manufacturer_1,diesel,2020,2020-07-09,6,39552,74,False
Female,BRIANNA,PAYNE,2007-01-01,2007,Manufacturer_4,petrol,2008,2008-07-09,1,8884,18,True
Male,AIDEN,JOHNSON,2018-04-01,2018,Manufacturer_1,diesel,2020,2020-07-24,2,49180,27,False
Male,MATTHEW,PITTMAN,2010-12-01,2010,Manufacturer_2,petrol,2015,2015-11-22,5,122730,59,False
Female,ALYSSA,CASEY,2017-01-01,2017,Manufacturer_1,petrol,2020,2020-12-03,3,54534,47,False
Female,ABIGAIL,ZHANG,2014-08-01,2014,Manufacturer_2,petrol,2019,2019-01-24,5,72245,53,False
Male,ADRIAN,LYNCH,2005-06-01,2005,Manufacturer_3,diesel,2006,2006-03-07,1,6496,9,True
Male,ANTHONY,GILL,2011-02-01,2011,Manufacturer_2,diesel,2012,2012-09-06,1,5541,19,True
Male,NOAH,ALI,2012-05-01,2012,Manufacturer_2,diesel,2018,2018-06-17,6,111450,73,False
Male,MATTHEW,SCOTT,2011-02-01,2011,Manufacturer_5,diesel,2014,2014-03-10,3,49434,37,False
Female,KIMBERLY,MONTGOMERY,2008-03-01,2008,Manufacturer_1,diesel,2017,2017-10-01,9,198864,115,False
Female,ASHLEY,STEIN,2014-03-01,2014,Manufacturer_1,diesel,2020,2020-01-25,6,24906,70,False
Male,JOSEPH,CRAWFORD,2016-06-01,2016,Manufacturer_3,petrol,2020,2020-07-25,4,96552,49,False
Male,RYAN,VEGA,2014-09-01,2014,Manufacturer_1,petrol,2020,2020-06-02,6,74418,69,False
Female,PENELOPE,VILLANUEVA,2007-02-01,2007,Manufacturer_5,diesel,2011,2011-12-04,4,61908,58,False
Female,HANNAH,ATKINSON,2018-10-01,2018,Manufacturer_3,petrol,2019,2019-08-10,1,11529,10,False
Male,MICHAEL,STEWART,2012-08-01,2012,Manufacturer_4,diesel,2017,2017-11-17,5,67940,63,False
Female,VICTORIA,YODER,2013-03-01,2013,Manufacturer_2,petrol,2014,2014-12-02,1,7713,21,True
Female,EMILY,STOUT,2010-04-01,2010,Manufacturer_2,petrol,2017,2017-02-24,7,31248,82,False
Male,JACOB,ROTH,2009-10-01,2009,Manufacturer_2,diesel,2011,2011-07-09,2,8972,21,True
Male,SEBASTIAN,WILLIAMSON,2006-08-01,2006,Manufacturer_2,petrol,2007,2007-11-09,1,17522,15,False
Male,DANIEL,DORSEY,2013-04-01,2013,Manufacturer_1,diesel,2014,2014-09-19,1,9363,17,True
Female,VALERIA,STANLEY,2016-03-01,2016,Manufacturer_5,diesel,2017,2017-02-25,1,24297,11,False
Male,MATTHEW,EVERETT,2006-09-01,2006,Manufacturer_3,petrol,2011,2011-07-21,5,88910,58,False
Male,RYAN,MILES,2007-12-01,2007,Manufacturer_5,petrol,2015,2015-01-15,8,120640,85,False
Female,JASMINE,HENDRIX,2008-08-01,2008,Manufacturer_3,diesel,2017,2017-08-09,9,119691,108,False
Male,LUIS,WRIGHT,2010-05-01,2010,Manufacturer_3,petrol,2013,2013-02-18,3,53814,33,False
Female,AVA,HAIL,2014-07-01,2014,Manufacturer_1,diesel,2020,2020-01-01,6,108366,66,False
Male,DYLAN,EVANS,2010-11-01,2010,Manufacturer_2,petrol,2018,2018-03-13,8,157048,88,False
Female,SAMANTHA,CARR,2005-06-01,2005,Manufacturer_2,petrol,2014,2014-10-06,9,123255,112,False
Male,MASON,HERMAN,2009-12-01,2009,Manufacturer_5,petrol,2012,2012-08-24,3,55872,32,False
Female,EMMA,BOYLE,2009-01-01,2009,Manufacturer_1,diesel,2012,2012-07-25,3,14013,42,False
Male,ISAAC,DOMINGUEZ,2012-07-01,2012,Manufacturer_1,diesel,2015,2015-08-21,3,60885,37,False
Male,JONATHAN,RAMOS,2008-01-01,2008,Manufacturer_2,diesel,2009,2009-01-11,1,18186,12,False
Female,OLIVIA,SKINNER,2014-11-01,2014,Manufacturer_1,petrol,2019,2019-05-21,5,97715,54,False
Male,JOSE,MCBRIDE,2015-06-01,2015,Manufacturer_2,diesel,2020,2020-12-12,5,121720,66,False
Male,ANGEL,WILCOX,2011-05-01,2011,Manufacturer_3,diesel,2019,2019-07-18,8,160232,98,False
Male,BRANDON,CHAN,2016-12-01,2016,Manufacturer_5,petrol,2019,2019-05-22,3,41541,29,False
Male,MICHAEL,PAGE,2014-03-01,2014,Manufacturer_5,diesel,2017,2017-12-24,3,21204,45,False
Female,HANNAH,DOUGHERTY,2018-09-01,2018,Manufacturer_2,diesel,2020,2020-07-06,2,31430,22,False
Female,ANDREA,ARELLANO,2013-08-01,2013,Manufacturer_5,diesel,2020,2020-02-05,7,121891,78,False
Male,DIEGO,TAYLOR,2014-09-01,2014,Manufacturer_1,petrol,2020,2020-11-02,6,69978,74,False
Male,JONATHAN,GLOVER,2008-02-01,2008,Manufacturer_5,diesel,2010,2010-10-23,2,14628,32,False
Female,ELLA,ROBERTS,2006-01-01,2006,Manufacturer_4,diesel,2013,2013-01-05,7,28546,84,False
Male,ALEXANDER,MCKENZIE,2009-01-01,2009,Manufacturer_3,petrol,2010,2010-04-24,1,19900,15,False
Male,ALEXANDER,HANNA,2013-09-01,2013,Manufacturer_5,diesel,2020,2020-05-06,7,67690,80,False
Female,CAMILA,HORN,2005-07-01,2005,Manufacturer_1,diesel,2013,2013-03-18,8,135984,92,False
Male,JACOB,ROBLES,2014-01-01,2014,Manufacturer_4,diesel,2016,2016-05-22,2,30012,28,False
Male,MASON,WILKINS,2014-09-01,2014,Manufacturer_3,diesel,2020,2020-11-02,6,135144,74,False
Male,AIDEN,GLENN,2014-04-01,2014,Manufacturer_4,diesel,2020,2020-02-11,6,145542,70,False
Male,BRANDON,VALENCIA,2016-10-01,2016,Manufacturer_5,petrol,2020,2020-11-17,4,93072,49,False
Female,EMILY,PATEL,2011-03-01,2011,Manufacturer_4,petrol,2019,2019-02-13,8,78312,95,False
Male,DANIEL,PERALTA,2018-05-01,2018,Manufacturer_2,petrol,2020,2020-11-11,2,17932,30,False
Female,BRIANNA,GREGORY,2019-05-01,2019,Manufacturer_4,petrol,2020,2020-10-13,1,18362,17,False
Female,ELIZABETH,BERG,2019-11-01,2019,Manufacturer_5,diesel,2020,2020-11-01,1,24137,12,False
Male,NOAH,COLLINS,2009-12-01,2009,Manufacturer_2,diesel,2018,2018-12-10,9,114552,108,False
Male,ALEXANDER,KAUR,2012-04-01,2012,Manufacturer_4,diesel,2018,2018-05-17,6,108306,73,False
Female,EMMA,CONRAD,2005-01-01,2005,Manufacturer_5,petrol,2006,2006-02-13,1,10299,13,False
Male,JOSE,BRAVO,2007-12-01,2007,Manufacturer_4,diesel,2015,2015-08-24,8,76200,92,False
Female,SAMANTHA,ALI,2006-03-01,2006,Manufacturer_1,petrol,2013,2013-02-18,7,110614,83,False
Female,SAMANTHA,WILLIAMS,2016-09-01,2016,Manufacturer_3,petrol,2020,2020-08-05,4,90476,47,False
Male,JONATHAN,MEYER,2018-07-01,2018,Manufacturer_3,petrol,2020,2020-04-17,2,39846,21,False
Female,ASHLEY,DENNIS,2013-06-01,2013,Manufacturer_2,diesel,2014,2014-01-08,1,18633,7,False
Male,SEBASTIAN,ROTH,2009-11-01,2009,Manufacturer_5,diesel,2018,2018-08-12,9,197343,105,False
Female,CHLOE,RIOS,2012-09-01,2012,Manufacturer_2,diesel,2015,2015-10-21,3,55821,37,False
Male,ANGEL,BENTLEY,2018-07-01,2018,Manufacturer_4,petrol,2020,2020-11-04,2,21520,28,False
Male,MATTHEW,GALINDO,2019-10-01,2019,Manufacturer_3,diesel,2020,2020-10-06,1,14407,12,False
Female,EVELYN,MIDDLETON,2006-10-01,2006,Manufacturer_5,petrol,2013,2013-10-13,7,139034,84,False
Male,JOSE,WEBB,2005-08-01,2005,Manufacturer_4,petrol,2009,2009-06-17,4,87028,46,False
Female,NATALIE,PARRA,2005-05-01,2005,Manufacturer_3,diesel,2008,2008-10-18,3,34371,41,False
Female,SOFIA,SHAFFER,2006-10-01,2006,Manufacturer_1,diesel,2015,2015-11-20,9,93393,109,False
Male,ISAAC,MOORE,2018-12-01,2018,Manufacturer_4,petrol,2020,2020-04-20,2,34696,16,False
Female,ASHLEY,TODD,2005-08-01,2005,Manufacturer_1,diesel,2008,2008-09-08,3,24885,37,False
Female,VICTORIA,SALGADO,2005-01-01,2005,Manufacturer_3,diesel,2006,2006-08-20,1,20798,19,False
Male,JOSEPH,SCHROEDER,2007-11-01,2007,Manufacturer_4,diesel,2012,2012-08-18,5,107895,57,False
Male,ALEXANDER,ORR,2011-05-01,2011,Manufacturer_5,petrol,2014,2014-03-25,3,15531,34,False
Male,BENJAMIN,MORTON,2018-08-01,2018,Manufacturer_3,diesel,2020,2020-12-21,2,48850,28,False
Male,ANDREW,DOUGHERTY,2009-08-01,2009,Manufacturer_3,diesel,2016,2016-05-14,7,133315,81,False
Male,DIEGO,SALAS,2019-04-01,2019,Manufacturer_4,petrol,2020,2020-04-19,1,24191,12,False
Male,JACOB,BARRERA,2016-03-01,2016,Manufacturer_3,diesel,2020,2020-04-06,4,26128,49,False
Male,DANIEL,COPELAND,2010-11-01,2010,Manufacturer_5,petrol,2019,2019-04-05,9,185535,101,False
Male,ETHAN,BAUTISTA,2019-02-01,2019,Manufacturer_4,petrol,2020,2020-12-06,1,10526,22,False
Female,ANGELINA,CARTER,2008-05-01,2008,Manufacturer_2,diesel,2012,2012-12-10,4,21792,55,False
Female,BRIANNA,SCHULTZ,2007-12-01,2007,Manufacturer_5,petrol,2008,2008-06-22,1,7409,6,True
Female,VICTORIA,GARRISON,2018-09-01,2018,Manufacturer_1,diesel,2020,2020-02-14,2,10008,17,False
Male,DAVID,LYNN,2011-06-01,2011,Manufacturer_2,diesel,2016,2016-03-14,5,58345,57,False
Female,MIA,VAUGHN,2011-12-01,2011,Manufacturer_3,diesel,2013,2013-11-20,2,9970,23,True
Female,NATALIE,DOMINGUEZ,2009-12-01,2009,Manufacturer_2,petrol,2013,2013-04-03,4,84028,40,False
Female,ISABELLA,GRANT,2007-08-01,2007,Manufacturer_2,petrol,2008,2008-09-06,1,14002,13,False
Male,MATTHEW,BLACKBURN,2011-05-01,2011,Manufacturer_2,diesel,2016,2016-12-04,5,77730,67,False
Female,ISABELLA,CARR,2015-04-01,2015,Manufacturer_3,diesel,2020,2020-07-04,5,47020,63,False
Female,ISABELLA,DAVILA,2007-05-01,2007,Manufacturer_2,petrol,2016,2016-06-05,9,143568,109,False
Female,CHLOE,WEBER,2006-11-01,2006,Manufacturer_2,petrol,2015,2015-04-01,9,201096,101,False
Female,CHARLOTTE,MEDRANO,2014-04-01,2014,Manufacturer_4,diesel,2016,2016-06-11,2,9256,26,True
Female,ELIZABETH,PROCTOR,2013-07-01,2013,Manufacturer_5,diesel,2016,2016-01-24,3,45360,30,False
Male,NOAH,BRYAN,2016-05-01,2016,Manufacturer_3,petrol,2017,2017-11-09,1,16560,18,False
Male,CHRISTOPHER,VELAZQUEZ,2005-06-01,2005,Manufacturer_1,petrol,2013,2013-04-07,8,168208,94,False
Male,JOSHUA,SPENCER,2011-06-01,2011,Manufacturer_1,diesel,2013,2013-03-21,2,14300,21,False
Female,MADISON,BARR,2010-03-01,2010,Manufacturer_2,diesel,2013,2013-10-05,3,46275,43,False
Male,MATTHEW,DALTON,2017-05-01,2017,Manufacturer_4,petrol,2020,2020-12-15,3,57759,43,False
Female,HAILEY,HART,2012-12-01,2012,Manufacturer_5,petrol,2017,2017-02-21,5,47170,50,False
Male,NOAH,WALLS,2005-04-01,2005,Manufacturer_3,diesel,2007,2007-11-17,2,46688,31,False
Male,RYAN,MOON,2007-08-01,2007,Manufacturer_4,diesel,2012,2012-07-20,5,76710,59,False
Female,EVELYN,WATERS,2015-03-01,2015,Manufacturer_4,diesel,2020,2020-07-14,5,112130,64,False
Female,KIMBERLY,FLOYD,2011-05-01,2011,Manufacturer_1,diesel,2020,2020-07-05,9,74133,110,False
Male,JAYDEN,MCMILLAN,2009-08-01,2009,Manufacturer_4,petrol,2015,2015-02-17,6,54624,66,False
Male,BRANDON,STOUT,2019-05-01,2019,Manufacturer_1,diesel,2020,2020-05-23,1,12089,12,False
Female,VALERIA,BAILEY,2008-12-01,2008,Manufacturer_2,diesel,2017,2017-12-21,9,165960,108,False
Male,ANTHONY,SULLIVAN,2012-11-01,2012,Manufacturer_4,petrol,2015,2015-05-20,3,19086,30,False
Female,MIA,DANIEL,2006-03-01,2006,Manufacturer_1,diesel,2013,2013-12-10,7,174489,93,False
Female,CAMILA,ROSAS,2013-07-01,2013,Manufacturer_4,petrol,2018,2018-05-19,5,23995,58,False
Female,NATALIE,WEBB,2018-11-01,2018,Manufacturer_5,petrol,2020,2020-10-03,2,16066,23,False
Female,EVELYN,WHITE,2006-12-01,2006,Manufacturer_4,diesel,2008,2008-03-21,2,22608,15,False
Male,ISAAC,ARELLANO,2011-10-01,2011,Manufacturer_5,petrol,2015,2015-02-02,4,81848,40,False
Female,SOFIA,JONES,2011-12-01,2011,Manufacturer_3,petrol,2013,2013-12-24,2,13618,24,False
Female,ABIGAIL,HENDRIX,2008-05-01,2008,Manufacturer_5,diesel,2014,2014-11-04,6,107706,78,False
Male,JONATHAN,VELASQUEZ,2018-04-01,2018,Manufacturer_3,diesel,2020,2020-12-21,2,22168,32,False
Female,SOFIA,CHEN,2013-03-01,2013,Manufacturer_4,diesel,2020,2020-09-02,7,95746,90,False
Female,NATALIE,ORR,2017-09-01,2017,Manufacturer_1,diesel,2020,2020-04-13,3,24042,31,False
Female,ASHLEY,KLEIN,2011-07-01,2011,Manufacturer_1,petrol,2016,2016-06-25,5,47860,59,False
Female,VALERIA,MOODY,2008-12-01,2008,Manufacturer_2,petrol,2013,2013-09-12,5,76115,57,False
Male,DAVID,PETERSEN,2018-04-01,2018,Manufacturer_4,diesel,2020,2020-04-19,2,37054,24,False
Male,JAYDEN,TRAN,2011-04-01,2011,Manufacturer_5,diesel,2012,2012-09-19,1,16438,17,False
Female,NATALIE,CURRY,2008-03-01,2008,Manufacturer_4,diesel,2012,2012-01-01,4,24536,46,False
Male,BRANDON,HESTER,2017-11-01,2017,Manufacturer_3,diesel,2020,2020-12-10,3,33402,37,False
Female,JASMINE,CASTRO,2012-02-01,2012,Manufacturer_4,petrol,2020,2020-06-23,8,169312,100,False
Female,ELIZABETH,GENTRY,2019-11-01,2019,Manufacturer_3,diesel,2020,2020-01-07,1,23825,2,False
Male,ANGEL,REYNOLDS,2017-11-01,2017,Manufacturer_4,diesel,2020,2020-04-10,3,54801,29,False
Male,JOSHUA,MILES,2013-06-01,2013,Manufacturer_1,diesel,2017,2017-03-01,4,71672,45,False
Male,JOSHUA,PATTERSON,2011-04-01,2011,Manufacturer_5,petrol,2019,2019-03-16,8,60688,95,False
Female,ALEXA,GUTIERREZ,2011-06-01,2011,Manufacturer_3,diesel,2014,2014-11-01,3,56163,41,False
Male,JULIAN,DONOVAN,2017-11-01,2017,Manufacturer_2,diesel,2020,2020-12-19,3,74490,37,False
Male,ADRIAN,KIRK,2008-08-01,2008,Manufacturer_2,diesel,2009,2009-03-14,1,14561,7,False
Female,ELIZABETH,HENRY,2017-09-01,2017,Manufacturer_5,petrol,2020,2020-01-03,3,37134,28,False
Female,MADISON,MARSHALL,2017-02-01,2017,Manufacturer_5,diesel,2020,2020-11-24,3,12534,45,False
Female,MADISON,HARRELL,2017-09-01,2017,Manufacturer_2,diesel,2019,2019-05-09,2,14288,20,False
Male,SEBASTIAN,PEREZ,2011-01-01,2011,Manufacturer_3,petrol,2017,2017-08-01,6,124170,79,False
Female,ALLISON,QUINTERO,2017-12-01,2017,Manufacturer_1,diesel,2020,2020-03-23,3,64326,27,False
Female,SOPHIA,STEWART,2008-11-01,2008,Manufacturer_4,diesel,2009,2009-02-08,1,7263,3,True
Male,NATHAN,OLIVER,2010-05-01,2010,Manufacturer_4,petrol,2017,2017-01-04,7,46088,80,False
Male,DAVID,ODOM,2018-08-01,2018,Manufacturer_4,diesel,2020,2020-08-11,2,48202,24,False
Female,KIMBERLY,PARK,2009-07-01,2009,Manufacturer_1,diesel,2014,2014-03-15,5,122340,56,False
Male,ANGEL,HOUSE,2015-05-01,2015,Manufacturer_1,diesel,2019,2019-09-17,4,64440,52,False
Male,MATEO,SNOW,2005-02-01,2005,Manufacturer_1,diesel,2007,2007-03-06,2,10998,25,False
Male,ETHAN,GRAHAM,2012-03-01,2012,Manufacturer_5,petrol,2020,2020-11-14,8,62992,104,False
Male,JOSEPH,LOPEZ,2012-01-01,2012,Manufacturer_1,petrol,2018,2018-05-08,6,63636,76,False
Female,EMMA,BURNETT,2015-01-01,2015,Manufacturer_5,petrol,2020,2020-05-24,5,102615,64,False
Male,BENJAMIN,FLETCHER,2011-06-01,2011,Manufacturer_5,diesel,2013,2013-01-21,2,35214,19,False
Male,ALEXANDER,CHAVEZ,2015-09-01,2015,Manufacturer_3,petrol,2020,2020-11-20,5,61895,62,False
Male,LOGAN,CUNNINGHAM,2013-08-01,2013,Manufacturer_4,petrol,2020,2020-12-24,7,139566,88,False
Male,NATHAN,HAMILTON,2018-03-01,2018,Manufacturer_3,petrol,2019,2019-06-09,1,20755,15,False
Male,SEBASTIAN,ESPINOZA,2007-02-01,2007,Manufacturer_4,petrol,2010,2010-06-23,3,51966,40,False
Female,AVA,FARLEY,2014-03-01,2014,Manufacturer_2,diesel,2015,2015-06-25,1,12129,15,False
Female,VICTORIA,WEST,2009-06-01,2009,Manufacturer_4,petrol,2013,2013-12-08,4,62520,54,False
Male,AARON,FINLEY,2015-05-01,2015,Manufacturer_5,petrol,2019,2019-04-12,4,52956,47,False
Female,MIA,BROWNING,2006-04-01,2006,Manufacturer_5,petrol,2013,2013-03-24,7,86996,83,False
Female,NATALIE,JACOBSON,2006-05-01,2006,Manufacturer_3,diesel,2012,2012-11-04,6,96576,78,False
Male,SEBASTIAN,FORD,2012-03-01,2012,Manufacturer_2,diesel,2015,2015-06-15,3,45291,39,False
Male,JAYDEN,CANO,2016-11-01,2016,Manufacturer_3,diesel,2020,2020-01-10,4,93256,38,False
Male,JOSHUA,SOSA,2017-05-01,2017,Manufacturer_1,diesel,2018,2018-01-07,1,20695,8,False
Female,KIMBERLY,PARRA,2018-06-01,2018,Manufacturer_4,diesel,2019,2019-09-16,1,21316,15,False
Male,NATHAN,CLARKE,2017-01-01,2017,Manufacturer_3,petrol,2020,2020-06-03,3,66210,41,False
Female,ELIZABETH,LIM,2018-02-01,2018,Manufacturer_2,petrol,2020,2020-07-21,2,9296,29,True
Male,NATHAN,STEIN,2017-08-01,2017,Manufacturer_2,diesel,2020,2020-02-18,3,13221,30,False
Male,JULIAN,HUNTER,2019-09-01,2019,Manufacturer_5,diesel,2020,2020-04-21,1,6052,7,True
Male,SEBASTIAN,PRINCE,2008-06-01,2008,Manufacturer_5,diesel,2012,2012-09-02,4,66624,51,False
Male,JOSEPH,BULLOCK,2010-03-01,2010,Manufacturer_1,diesel,2016,2016-03-23,6,27774,72,False
Female,SOFIA,TODD,2013-11-01,2013,Manufacturer_2,petrol,2020,2020-08-14,7,41531,81,False
Male,LUIS,DELAROSA,2015-07-01,2015,Manufacturer_1,petrol,2018,2018-12-24,3,26220,41,False
Male,JESUS,HOWELL,2016-12-01,2016,Manufacturer_5,diesel,2020,2020-12-19,4,50352,48,False
Male,NATHAN,HARMON,2011-07-01,2011,Manufacturer_4,diesel,2017,2017-12-02,6,79932,77,False
Male,AIDEN,NUNEZ,2012-11-01,2012,Manufacturer_5,diesel,2015,2015-09-21,3,60051,34,False
Male,LUCAS,MACK,2007-11-01,2007,Manufacturer_4,petrol,2011,2011-01-16,4,29044,38,False
Female,JESSICA,MAYNARD,2018-11-01,2018,Manufacturer_4,diesel,2020,2020-06-06,2,29950,19,False
Female,KIMBERLY,FOLEY,2010-05-01,2010,Manufacturer_4,petrol,2017,2017-01-14,7,114695,80,False
Male,BRANDON,CANTRELL,2005-03-01,2005,Manufacturer_5,petrol,2009,2009-03-14,4,55176,48,False
Female,CHLOE,VILLA,2019-08-01,2019,Manufacturer_5,diesel,2020,2020-04-19,1,9060,8,True
Female,OLIVIA,SAWYER,2017-10-01,2017,Manufacturer_4,petrol,2020,2020-10-04,3,32058,36,False
Female,ABIGAIL,DOMINGUEZ,2007-12-01,2007,Manufacturer_2,petrol,2011,2011-08-09,4,34940,44,False
Female,ARIA,SCHMITT,2016-06-01,2016,Manufacturer_2,diesel,2020,2020-05-18,4,96112,47,False
Male,JACOB,PITTS,2017-08-01,2017,Manufacturer_3,diesel,2018,2018-07-12,1,18709,11,False
Male,JACOB,ESPINOZA,2015-12-01,2015,Manufacturer_4,petrol,2019,2019-01-17,4,74852,37,False
Female,VICTORIA,FLOYD,2016-08-01,2016,Manufacturer_2,petrol,2020,2020-08-11,4,18872,48,False
Male,JAYDEN,STEWART,2015-01-01,2015,Manufacturer_4,petrol,2016,2016-03-24,1,18772,14,False
