,gender,first-name,last-name,date-bought-car,year-bought-car,car-make,engine-type,year-of-visit,date-of-visit,car-age-in-years,car-miles,car-age-in-months
19577,Female,AVERY,WEBB,2005-07-01,2005,Manufacturer_4,diesel,2009,2009-11-04,4,72172,52
19578,Male,CHRISTIAN,YORK,2017-02-01,2017,Manufacturer_3,diesel,2020,2020-07-16,3,80859,41
19579,Male,ADRIAN,FERNANDEZ,2006-04-01,2006,Manufacturer_3,diesel,2007,2007-01-20,1,8533,9
19580,Female,NATALIE,HALE,2009-01-01,2009,Manufacturer_2,petrol,2015,2015-01-21,6,92940,72
19581,Female,CHLOE,ROSE,2011-10-01,2011,Manufacturer_1,diesel,2014,2014-08-12,3,57357,34
19582,Male,ANGEL,LYONS,2014-11-01,2014,Manufacturer_3,petrol,2016,2016-07-16,2,32860,20
19583,Male,ELIJAH,FLEMING,2009-04-01,2009,Manufacturer_4,diesel,2014,2014-12-17,5,105990,68
19584,Female,ABIGAIL,SUTTON,2006-09-01,2006,Manufacturer_3,diesel,2007,2007-02-10,1,22579,5
19585,Male,NATHAN,ROTH,2010-10-01,2010,Manufacturer_5,diesel,2019,2019-11-20,9,112302,109
19586,Male,JULIAN,HIGGINS,2005-03-01,2005,Manufacturer_1,petrol,2013,2013-06-17,8,99176,99
19587,Male,JONATHAN,CAMACHO,2011-07-01,2011,Manufacturer_1,diesel,2013,2013-11-02,2,38460,28
19588,Male,NATHAN,KLINE,2013-01-01,2013,Manufacturer_5,diesel,2020,2020-07-24,7,181398,90
19589,Male,DAVID,SULLIVAN,2015-10-01,2015,Manufacturer_1,diesel,2020,2020-12-15,5,74200,62
19590,Female,SCARLETT,OWENS,2013-10-01,2013,Manufacturer_5,petrol,2020,2020-04-24,7,105182,78
19591,Female,SOFIA,NAVARRO,2009-04-01,2009,Manufacturer_3,diesel,2013,2013-05-10,4,96864,49
19592,Female,GENESIS,MARSHALL,2014-09-01,2014,Manufacturer_4,diesel,2015,2015-10-19,1,16092,13
19593,Female,MADISON,MCMAHON,2008-10-01,2008,Manufacturer_4,petrol,2015,2015-09-14,7,141960,83
19594,Female,SOFIA,AGUIRRE,2013-02-01,2013,Manufacturer_4,diesel,2020,2020-05-23,7,42399,87
19595,Female,MADISON,ROJAS,2008-03-01,2008,Manufacturer_5,diesel,2010,2010-08-17,2,47684,29
19596,Female,NATALIE,BROWN,2008-02-01,2008,Manufacturer_4,petrol,2010,2010-03-12,2,38578,25
19597,Male,DIEGO,SEXTON,2008-09-01,2008,Manufacturer_3,petrol,2011,2011-02-14,3,22908,29
19598,Male,BRANDON,COBB,2013-03-01,2013,Manufacturer_3,petrol,2018,2018-11-14,5,147175,68
19599,Female,SOFIA,IBARRA,2013-03-01,2013,Manufacturer_3,diesel,2015,2015-08-02,2,54166,29
19600,Male,ANDREW,WEEKS,2016-11-01,2016,Manufacturer_2,diesel,2020,2020-02-07,4,51528,39
19601,Male,DAVID,MEADOWS,2017-07-01,2017,Manufacturer_5,diesel,2020,2020-12-05,3,44709,41
19602,Female,EMILY,WU,2015-02-01,2015,Manufacturer_2,diesel,2016,2016-03-16,1,20033,13
19603,Female,SAMANTHA,HERRING,2008-06-01,2008,Manufacturer_1,diesel,2013,2013-05-20,5,130735,59
19604,Male,JOSHUA,LEONARD,2010-05-01,2010,Manufacturer_3,petrol,2018,2018-01-08,8,119824,92
19605,Female,AVA,CHARLES,2010-04-01,2010,Manufacturer_2,diesel,2016,2016-07-06,6,166938,75
19606,Male,DANIEL,BROCK,2009-12-01,2009,Manufacturer_1,petrol,2010,2010-03-18,1,14051,3
19607,Male,MATTHEW,PITTMAN,2010-11-01,2010,Manufacturer_2,diesel,2011,2011-12-04,1,7491,13
19608,Male,JAYDEN,LESTER,2007-12-01,2007,Manufacturer_1,petrol,2011,2011-08-09,4,76532,44
19609,Female,SAMANTHA,CONLEY,2009-05-01,2009,Manufacturer_3,petrol,2010,2010-02-21,1,26401,9
19610,Female,GRACE,MORA,2010-02-01,2010,Manufacturer_2,petrol,2017,2017-06-20,7,124803,88
19611,Male,NOAH,WARE,2009-03-01,2009,Manufacturer_3,diesel,2017,2017-08-25,8,50752,101
19612,Male,SEBASTIAN,AGUILAR,2013-12-01,2013,Manufacturer_1,petrol,2020,2020-09-05,7,111342,81
19613,Female,ISABELLA,MAYER,2015-06-01,2015,Manufacturer_3,diesel,2018,2018-12-06,3,24795,42
19614,Female,GENESIS,BARNES,2012-10-01,2012,Manufacturer_4,diesel,2015,2015-03-24,3,79581,29
19615,Female,AVERY,GRAHAM,2010-12-01,2010,Manufacturer_1,petrol,2018,2018-03-13,8,63680,87
19616,Male,JOSHUA,SHAW,2018-03-01,2018,Manufacturer_2,diesel,2020,2020-07-17,2,32180,28
19617,Male,NATHAN,HERNANDEZ,2015-05-01,2015,Manufacturer_3,diesel,2017,2017-09-24,2,46368,28
19618,Male,ALEXANDER,VILLEGAS,2016-03-01,2016,Manufacturer_4,petrol,2020,2020-10-24,4,117136,55
19619,Male,MASON,NAVA,2005-05-01,2005,Manufacturer_1,petrol,2012,2012-07-15,7,94801,86
19620,Male,MATTHEW,MELENDEZ,2017-05-01,2017,Manufacturer_5,petrol,2020,2020-06-07,3,75336,37
19621,Male,JOSEPH,KELLER,2005-09-01,2005,Manufacturer_1,diesel,2013,2013-02-21,8,53608,89
19622,Female,SAMANTHA,VILLARREAL,2017-09-01,2017,Manufacturer_4,diesel,2020,2020-12-19,3,86286,39
19623,Male,DIEGO,WARNER,2013-01-01,2013,Manufacturer_1,diesel,2020,2020-10-16,7,35000,93
19624,Male,CHRISTOPHER,OLSEN,2012-10-01,2012,Manufacturer_1,petrol,2015,2015-12-18,3,89865,38
19625,Male,OLIVER,POTTER,2012-02-01,2012,Manufacturer_2,petrol,2018,2018-05-02,6,53148,75
19626,Female,EMILY,KANE,2012-06-01,2012,Manufacturer_4,petrol,2013,2013-02-21,1,19140,8
19627,Female,ASHLEY,XIONG,2011-08-01,2011,Manufacturer_2,diesel,2015,2015-11-22,4,26172,51
19628,Female,MADISON,ANDRADE,2006-03-01,2006,Manufacturer_4,diesel,2009,2009-02-11,3,57567,35
19629,Female,VICTORIA,COSTA,2018-10-01,2018,Manufacturer_3,diesel,2020,2020-03-24,2,42292,17
19630,Female,MADISON,SUAREZ,2014-09-01,2014,Manufacturer_4,petrol,2018,2018-01-01,4,34148,40
19631,Female,SAMANTHA,STUART,2006-03-01,2006,Manufacturer_4,diesel,2008,2008-09-19,2,47542,30
19632,Female,CHLOE,GUZMAN,2015-08-01,2015,Manufacturer_4,petrol,2019,2019-09-08,4,102764,49
19633,Female,MELANIE,MATTHEWS,2015-07-01,2015,Manufacturer_5,petrol,2017,2017-09-13,2,49184,26
19634,Male,JAYDEN,BEASLEY,2011-04-01,2011,Manufacturer_5,petrol,2015,2015-07-02,4,20384,51
19635,Female,VANESSA,DUNLAP,2008-12-01,2008,Manufacturer_2,petrol,2016,2016-07-20,8,91600,91
19636,Female,AMELIA,TRUONG,2007-12-01,2007,Manufacturer_4,petrol,2015,2015-06-06,8,116600,90
19637,Male,NATHAN,GLASS,2019-10-01,2019,Manufacturer_4,diesel,2020,2020-12-04,1,19138,14
19638,Female,EMMA,MYERS,2012-02-01,2012,Manufacturer_5,petrol,2020,2020-08-08,8,46008,102
19639,Female,ASHLEY,MAXWELL,2006-07-01,2006,Manufacturer_1,petrol,2015,2015-07-19,9,96282,108
19640,Male,JACOB,MAY,2014-09-01,2014,Manufacturer_4,petrol,2020,2020-04-19,6,46866,67
19641,Female,KIMBERLY,BELL,2014-03-01,2014,Manufacturer_5,diesel,2019,2019-06-05,5,91110,63
19642,Female,GRACE,VINCENT,2014-04-01,2014,Manufacturer_3,petrol,2016,2016-03-20,2,32236,23
19643,Female,SAMANTHA,LIM,2018-03-01,2018,Manufacturer_5,diesel,2020,2020-12-14,2,33728,33
19644,Male,ADRIAN,VENTURA,2006-12-01,2006,Manufacturer_1,petrol,2009,2009-05-22,3,28599,29
19645,Female,HAILEY,PERSON,2015-09-01,2015,Manufacturer_2,diesel,2020,2020-08-20,5,53060,59
19646,Female,CHARLOTTE,FAULKNER,2019-03-01,2019,Manufacturer_5,diesel,2020,2020-11-01,1,14438,20
19647,Male,AARON,PROCTOR,2018-11-01,2018,Manufacturer_4,diesel,2019,2019-01-11,1,15383,2
19648,Male,JACOB,BAILEY,2016-05-01,2016,Manufacturer_2,diesel,2019,2019-10-18,3,18306,41
19649,Male,ANGEL,SCHNEIDER,2006-09-01,2006,Manufacturer_4,petrol,2008,2008-03-10,2,34168,18
19650,Female,ELIZABETH,POOLE,2012-01-01,2012,Manufacturer_5,diesel,2020,2020-01-14,8,129680,96
19651,Male,BENJAMIN,DAVIDSON,2013-07-01,2013,Manufacturer_1,diesel,2020,2020-04-11,7,145999,81
19652,Male,NOAH,TERRY,2016-04-01,2016,Manufacturer_5,diesel,2020,2020-01-25,4,43880,45
19653,Female,BRIANNA,ROMERO,2016-02-01,2016,Manufacturer_2,diesel,2020,2020-12-24,4,51668,58
19654,Male,DAVID,CARTER,2012-08-01,2012,Manufacturer_3,petrol,2016,2016-01-02,4,98364,41
19655,Male,BENJAMIN,BATES,2010-12-01,2010,Manufacturer_5,diesel,2016,2016-10-04,6,105606,70
19656,Female,SARAH,FULLER,2016-03-01,2016,Manufacturer_2,diesel,2020,2020-10-12,4,70064,55
19657,Female,ALYSSA,HOWARD,2012-11-01,2012,Manufacturer_1,diesel,2015,2015-04-04,3,62217,29
19658,Male,MATTHEW,BENDER,2018-02-01,2018,Manufacturer_3,petrol,2020,2020-09-19,2,28708,31
19659,Female,BRIANNA,CERVANTES,2012-11-01,2012,Manufacturer_2,petrol,2017,2017-11-20,5,39430,60
19660,Male,ANTHONY,HERRING,2008-09-01,2008,Manufacturer_3,petrol,2012,2012-11-18,4,22916,50
19661,Female,ASHLEY,MEJIA,2017-03-01,2017,Manufacturer_5,diesel,2020,2020-12-03,3,39663,45
19662,Male,ISAAC,ROBERTS,2010-11-01,2010,Manufacturer_4,diesel,2019,2019-06-09,9,77229,103
19663,Female,AVA,BARTLETT,2006-08-01,2006,Manufacturer_5,diesel,2010,2010-09-12,4,97724,49
19664,Male,JAYDEN,CLAYTON,2015-08-01,2015,Manufacturer_4,diesel,2020,2020-05-13,5,40455,57
19665,Male,ALEXANDER,HAMPTON,2005-05-01,2005,Manufacturer_3,petrol,2014,2014-03-02,9,90513,106
19666,Male,OLIVER,VARGAS,2011-04-01,2011,Manufacturer_2,petrol,2012,2012-11-25,1,8384,19
19667,Male,LOGAN,HORTON,2016-10-01,2016,Manufacturer_5,petrol,2019,2019-06-05,3,20316,32
19668,Male,SEBASTIAN,HENSON,2007-01-01,2007,Manufacturer_2,petrol,2013,2013-07-04,6,63660,78
19669,Male,ALEXANDER,QUINTERO,2015-01-01,2015,Manufacturer_1,petrol,2019,2019-10-10,4,49812,57
19670,Female,OLIVIA,HUANG,2012-03-01,2012,Manufacturer_4,petrol,2015,2015-10-10,3,21873,43
19671,Male,ELIJAH,RANGEL,2015-11-01,2015,Manufacturer_5,diesel,2017,2017-09-19,2,58790,22
19672,Male,NATHAN,PORTILLO,2015-03-01,2015,Manufacturer_4,diesel,2020,2020-03-03,5,108385,60
19673,Male,DAVID,VILLANUEVA,2011-12-01,2011,Manufacturer_5,diesel,2016,2016-11-08,5,87530,59
19674,Female,ALEXA,YODER,2010-10-01,2010,Manufacturer_4,diesel,2017,2017-01-01,7,144998,75
19675,Female,SCARLETT,MADDEN,2014-10-01,2014,Manufacturer_5,diesel,2020,2020-12-14,6,95100,74
19676,Female,CHLOE,RANDOLPH,2008-10-01,2008,Manufacturer_4,diesel,2013,2013-09-09,5,114335,59
19677,Female,ISABELLA,ROSALES,2018-03-01,2018,Manufacturer_4,petrol,2020,2020-05-11,2,59316,26
19678,Female,HAILEY,NIXON,2007-01-01,2007,Manufacturer_2,diesel,2010,2010-09-18,3,54084,44
19679,Female,ABIGAIL,KOCH,2009-02-01,2009,Manufacturer_4,diesel,2017,2017-02-20,8,73872,96
19680,Male,NOAH,PARKER,2012-01-01,2012,Manufacturer_4,petrol,2020,2020-10-13,8,201488,105
19681,Male,ETHAN,ANDRADE,2013-10-01,2013,Manufacturer_5,diesel,2015,2015-03-10,2,52194,17
19682,Female,MADISON,BUSH,2007-03-01,2007,Manufacturer_5,petrol,2013,2013-04-14,6,55524,73
19683,Female,MIA,PERKINS,2012-06-01,2012,Manufacturer_2,diesel,2016,2016-05-25,4,101908,47
19684,Female,SAMANTHA,CARSON,2012-06-01,2012,Manufacturer_5,petrol,2020,2020-01-14,8,88848,91
19685,Female,MADISON,MCKINNEY,2012-11-01,2012,Manufacturer_1,diesel,2019,2019-10-08,7,180831,83
19686,Female,AVA,VALENTINE,2012-05-01,2012,Manufacturer_2,petrol,2016,2016-10-21,4,101804,53
19687,Female,EMMA,GRANT,2008-09-01,2008,Manufacturer_1,petrol,2017,2017-08-20,9,263952,107
19688,Male,ISAAC,RIVERA,2012-08-01,2012,Manufacturer_2,petrol,2020,2020-06-23,8,91728,94
19689,Male,ANGEL,BOWEN,2018-12-01,2018,Manufacturer_1,diesel,2020,2020-11-08,2,11744,23
19690,Female,SOFIA,LEBLANC,2011-01-01,2011,Manufacturer_5,petrol,2019,2019-04-10,8,166056,99
19691,Female,CAMILA,NORMAN,2016-11-01,2016,Manufacturer_3,petrol,2020,2020-01-19,4,24196,38
19692,Female,ABIGAIL,LI,2009-02-01,2009,Manufacturer_3,petrol,2014,2014-08-12,5,111505,66
19693,Female,MILA,WEBB,2013-04-01,2013,Manufacturer_3,diesel,2017,2017-03-20,4,106464,47
19694,Male,LUCAS,BLANCHARD,2014-11-01,2014,Manufacturer_3,petrol,2018,2018-04-16,4,63848,41
19695,Female,MIA,BRYAN,2014-05-01,2014,Manufacturer_1,petrol,2020,2020-08-02,6,61194,75
19696,Female,OLIVIA,NOVAK,2012-07-01,2012,Manufacturer_2,petrol,2020,2020-07-07,8,145168,96
19697,Female,ALLISON,OROZCO,2011-10-01,2011,Manufacturer_3,diesel,2015,2015-03-20,4,58920,41
19698,Male,JOSHUA,SPENCER,2016-10-01,2016,Manufacturer_3,petrol,2020,2020-10-01,4,54268,48
19699,Female,JASMINE,KNOX,2011-03-01,2011,Manufacturer_1,petrol,2017,2017-08-20,6,149634,77
19700,Male,ALEXANDER,LOWERY,2015-11-01,2015,Manufacturer_5,diesel,2020,2020-09-13,5,38970,58
19701,Female,MIA,WEBER,2017-09-01,2017,Manufacturer_5,petrol,2020,2020-03-11,3,70302,30
19702,Female,CHLOE,SIERRA,2014-12-01,2014,Manufacturer_3,petrol,2020,2020-12-10,6,127644,72
19703,Male,ALEXANDER,HINES,2014-04-01,2014,Manufacturer_1,diesel,2018,2018-12-11,4,70228,56
19704,Female,SOFIA,BEIL,2016-12-01,2016,Manufacturer_4,diesel,2020,2020-06-03,4,52036,42
19705,Male,ALEXANDER,FRY,2013-02-01,2013,Manufacturer_1,petrol,2020,2020-07-18,7,122290,89
19706,Female,MELANIE,PAGE,2019-12-01,2019,Manufacturer_5,petrol,2020,2020-09-12,1,27249,9
19707,Male,JACOB,SPENCER,2005-06-01,2005,Manufacturer_5,petrol,2007,2007-11-04,2,15034,29
19708,Female,VANESSA,GUTIERREZ,2011-05-01,2011,Manufacturer_2,diesel,2012,2012-04-13,1,25750,11
19709,Female,VICTORIA,VANCE,2014-05-01,2014,Manufacturer_1,petrol,2020,2020-07-01,6,43362,74
19710,Male,ANGEL,MATHEWS,2017-12-01,2017,Manufacturer_1,diesel,2020,2020-06-20,3,74907,30
19711,Male,ANGEL,SPARKS,2007-07-01,2007,Manufacturer_5,petrol,2013,2013-06-17,6,178248,71
19712,Female,EMILY,WALLS,2015-08-01,2015,Manufacturer_4,diesel,2017,2017-08-23,2,42222,24
19713,Male,CHRISTOPHER,GOMEZ,2011-03-01,2011,Manufacturer_3,petrol,2012,2012-10-21,1,29342,19
19714,Male,ALEXANDER,WILLIAMSON,2008-02-01,2008,Manufacturer_3,diesel,2014,2014-05-03,6,142308,75
19715,Female,KIMBERLY,ORTIZ,2013-05-01,2013,Manufacturer_1,diesel,2016,2016-12-15,3,56070,43
19716,Male,ETHAN,LESTER,2012-03-01,2012,Manufacturer_1,petrol,2013,2013-05-05,1,28305,14
19717,Male,ALEXANDER,WALTERS,2018-06-01,2018,Manufacturer_2,diesel,2019,2019-05-20,1,8728,11
19718,Male,AARON,MCDONALD,2010-08-01,2010,Manufacturer_5,petrol,2014,2014-04-05,4,51456,44
19719,Male,NOAH,FITZGERALD,2008-08-01,2008,Manufacturer_4,diesel,2010,2010-08-09,2,30282,24
19720,Male,OLIVER,SHEPHERD,2008-04-01,2008,Manufacturer_3,diesel,2013,2013-08-22,5,122175,64
19721,Female,ISABELLA,JOSEPH,2008-01-01,2008,Manufacturer_1,diesel,2013,2013-04-15,5,116620,63
19722,Male,JUAN,VENTURA,2018-05-01,2018,Manufacturer_1,petrol,2020,2020-05-11,2,10356,24
19723,Male,DANIEL,PERSON,2019-08-01,2019,Manufacturer_4,diesel,2020,2020-05-21,1,17902,9
19724,Female,EVELYN,NICHOLSON,2016-03-01,2016,Manufacturer_2,petrol,2019,2019-06-22,3,28344,39
19725,Female,CHLOE,TRAN,2007-11-01,2007,Manufacturer_5,petrol,2013,2013-07-19,6,61764,68
19726,Female,ISABELLA,FRYE,2011-06-01,2011,Manufacturer_3,petrol,2019,2019-06-06,8,63216,96
19727,Male,AIDEN,MAY,2008-12-01,2008,Manufacturer_1,petrol,2014,2014-05-13,6,66084,65
19728,Female,SOPHIA,VALENCIA,2013-10-01,2013,Manufacturer_5,petrol,2020,2020-09-12,7,197162,83
19729,Female,SARAH,HULL,2005-11-01,2005,Manufacturer_5,petrol,2007,2007-11-25,2,28076,24
19730,Male,AIDEN,GREEN,2012-11-01,2012,Manufacturer_1,diesel,2014,2014-01-11,2,54540,14
19731,Male,AARON,MCINTYRE,2016-02-01,2016,Manufacturer_5,diesel,2020,2020-03-17,4,102980,49
19732,Male,CHRISTIAN,OLSEN,2018-10-01,2018,Manufacturer_2,diesel,2020,2020-05-14,2,38184,19
19733,Female,EMMA,GIBSON,2017-01-01,2017,Manufacturer_2,petrol,2020,2020-02-06,3,53700,37
19734,Female,CHLOE,JONES,2019-07-01,2019,Manufacturer_2,diesel,2020,2020-04-15,1,7663,9
19735,Male,DAVID,BREWER,2019-05-01,2019,Manufacturer_3,diesel,2020,2020-08-22,1,24422,15
19736,Male,ETHAN,SALINAS,2015-09-01,2015,Manufacturer_5,petrol,2016,2016-05-05,1,18607,8
19737,Male,BENJAMIN,HUERTA,2005-10-01,2005,Manufacturer_3,petrol,2011,2011-07-05,6,114726,69
19738,Male,MASON,LEACH,2006-08-01,2006,Manufacturer_5,diesel,2008,2008-05-07,2,21016,21
19739,Male,JOSE,QUINTERO,2011-06-01,2011,Manufacturer_5,diesel,2019,2019-03-13,8,163912,93
19740,Male,ANGEL,CORDOVA,2018-03-01,2018,Manufacturer_1,diesel,2020,2020-02-03,2,13278,23
19741,Male,NATHAN,CHERRY,2007-08-01,2007,Manufacturer_2,diesel,2012,2012-12-21,5,48055,64
19742,Female,KIMBERLY,PIERCE,2013-09-01,2013,Manufacturer_3,diesel,2017,2017-03-10,4,46792,42
19743,Male,ALEXANDER,GREGORY,2018-08-01,2018,Manufacturer_1,petrol,2020,2020-02-11,2,18618,18
19744,Male,LIAM,ODOM,2009-08-01,2009,Manufacturer_3,petrol,2016,2016-08-22,7,53683,84
19745,Female,ALYSSA,BARRERA,2009-10-01,2009,Manufacturer_5,petrol,2017,2017-07-15,8,237592,93
19746,Male,MATTHEW,GILMORE,2019-02-01,2019,Manufacturer_4,diesel,2020,2020-12-06,1,6462,22
19747,Male,AARON,LAMBERT,2016-02-01,2016,Manufacturer_3,diesel,2020,2020-06-08,4,114848,52
19748,Male,JOSHUA,MATA,2018-06-01,2018,Manufacturer_4,diesel,2020,2020-02-14,2,34072,20
19749,Female,MIA,PRATT,2006-12-01,2006,Manufacturer_3,diesel,2014,2014-04-18,8,78192,88
19750,Female,SAMANTHA,DAUGHERTY,2019-08-01,2019,Manufacturer_1,petrol,2020,2020-09-09,1,15178,13
19751,Male,OLIVER,BARTON,2011-05-01,2011,Manufacturer_3,diesel,2020,2020-08-23,9,238968,111
19752,Male,ANDREW,BERGER,2013-08-01,2013,Manufacturer_4,diesel,2020,2020-07-20,7,134764,83
19753,Male,SEBASTIAN,HINTON,2010-10-01,2010,Manufacturer_1,diesel,2019,2019-06-09,9,242325,104
19754,Male,CHRISTIAN,BASS,2009-06-01,2009,Manufacturer_3,diesel,2011,2011-10-18,2,55486,28
19755,Female,EMILY,BALL,2009-12-01,2009,Manufacturer_4,petrol,2010,2010-03-21,1,19196,3
19756,Male,JOSHUA,BRIGGS,2016-08-01,2016,Manufacturer_2,diesel,2018,2018-07-03,2,50074,23
19757,Female,ALEXIS,MCKAY,2011-02-01,2011,Manufacturer_3,diesel,2018,2018-07-09,7,38437,89
19758,Female,AMELIA,BLAKE,2019-11-01,2019,Manufacturer_2,petrol,2020,2020-06-10,1,8912,7
19759,Male,NOAH,SAVAGE,2018-04-01,2018,Manufacturer_3,diesel,2020,2020-12-10,2,46372,32
19760,Male,KEVIN,CAMPOS,2011-07-01,2011,Manufacturer_3,petrol,2015,2015-06-08,4,69336,47
19761,Male,MATTHEW,MALDONADO,2006-06-01,2006,Manufacturer_2,petrol,2014,2014-02-12,8,94992,92
19762,Male,ISAAC,ROGERS,2015-04-01,2015,Manufacturer_1,diesel,2020,2020-02-14,5,37565,58
19763,Female,EMMA,SHAFFER,2018-05-01,2018,Manufacturer_4,petrol,2020,2020-12-08,2,39076,31
19764,Male,DAVID,LOWE,2006-12-01,2006,Manufacturer_1,petrol,2009,2009-10-23,3,30810,34
19765,Male,DANIEL,WAGNER,2013-07-01,2013,Manufacturer_4,diesel,2020,2020-09-16,7,189140,86
19766,Male,ANDREW,KELLY,2012-03-01,2012,Manufacturer_5,diesel,2016,2016-02-03,4,96204,47
19767,Male,GABRIEL,LINDSEY,2007-09-01,2007,Manufacturer_5,petrol,2015,2015-05-18,8,88776,92
19768,Female,NATALIE,GOMEZ,2005-12-01,2005,Manufacturer_3,petrol,2013,2013-03-12,8,235080,87
19769,Female,JESSICA,MANN,2014-12-01,2014,Manufacturer_2,petrol,2017,2017-10-02,3,79629,34
19770,Male,LOGAN,DUNCAN,2007-05-01,2007,Manufacturer_1,petrol,2013,2013-04-06,6,128496,71
19771,Male,JACOB,CONLEY,2011-11-01,2011,Manufacturer_2,diesel,2019,2019-04-16,8,67472,89
19772,Male,AARON,WEBER,2015-06-01,2015,Manufacturer_5,diesel,2020,2020-01-06,5,139080,55
19773,Female,NATALIE,MCBRIDE,2009-04-01,2009,Manufacturer_5,petrol,2018,2018-03-15,9,170388,107
19774,Male,BENJAMIN,DAVILA,2019-06-01,2019,Manufacturer_4,petrol,2020,2020-01-03,1,13993,7
19775,Female,OLIVIA,ROLLINS,2019-04-01,2019,Manufacturer_5,petrol,2020,2020-12-06,1,9608,20
19776,Female,EMMA,COLLINS,2010-12-01,2010,Manufacturer_5,petrol,2014,2014-08-16,4,103044,44
19777,Male,NATHAN,HOWARD,2018-09-01,2018,Manufacturer_4,petrol,2020,2020-08-18,2,33082,23
19778,Female,MADISON,PATEL,2005-05-01,2005,Manufacturer_2,petrol,2007,2007-07-07,2,17042,26
19779,Male,NATHAN,KERR,2008-06-01,2008,Manufacturer_5,diesel,2015,2015-01-11,7,102438,79
19780,Female,PENELOPE,JUAREZ,2007-11-01,2007,Manufacturer_2,petrol,2010,2010-10-13,3,74019,35
19781,Male,LUCAS,HANNA,2010-09-01,2010,Manufacturer_3,diesel,2019,2019-09-22,9,261162,108
19782,Female,MIA,BRIDGES,2016-02-01,2016,Manufacturer_4,petrol,2020,2020-06-03,4,78096,52
19783,Female,KIMBERLY,WILSON,2010-05-01,2010,Manufacturer_1,diesel,2016,2016-06-11,6,139410,73
19784,Male,ADRIAN,MANNING,2007-09-01,2007,Manufacturer_4,diesel,2009,2009-12-15,2,19186,27
19785,Male,DANIEL,SHERMAN,2018-09-01,2018,Manufacturer_5,petrol,2020,2020-05-02,2,25318,20
19786,Male,ANTHONY,ESTRADA,2010-11-01,2010,Manufacturer_1,diesel,2016,2016-04-09,6,54186,65
19787,Female,VICTORIA,SELLERS,2011-05-01,2011,Manufacturer_1,diesel,2020,2020-05-03,9,172683,108
19788,Male,AARON,STUART,2011-11-01,2011,Manufacturer_3,petrol,2016,2016-02-18,5,132535,51
19789,Male,ALEXANDER,TUCKER,2006-05-01,2006,Manufacturer_5,diesel,2009,2009-10-19,3,30327,41
19790,Female,MELANIE,SPENCER,2011-12-01,2011,Manufacturer_2,diesel,2016,2016-10-15,5,86455,58
19791,Female,EVELYN,SANTIAGO,2008-07-01,2008,Manufacturer_3,diesel,2017,2017-02-20,9,99882,103
19792,Female,SOPHIA,CALHOUN,2007-10-01,2007,Manufacturer_2,petrol,2015,2015-12-12,8,182672,98
19793,Male,ISAAC,FROST,2014-10-01,2014,Manufacturer_3,petrol,2020,2020-01-03,6,121596,63
19794,Male,ALEXANDER,MELTON,2017-08-01,2017,Manufacturer_1,diesel,2018,2018-03-20,1,14139,7
19795,Male,MICHAEL,BLANKENSHIP,2008-08-01,2008,Manufacturer_1,petrol,2017,2017-06-08,9,149463,106
19796,Female,SOPHIA,FREDERICK,2011-08-01,2011,Manufacturer_2,diesel,2014,2014-09-08,3,15849,37
19797,Male,NOAH,DELGADO,2007-02-01,2007,Manufacturer_2,petrol,2013,2013-04-10,6,118278,74
19798,Female,CHLOE,MCKINNEY,2011-02-01,2011,Manufacturer_4,diesel,2019,2019-04-25,8,125448,98
19799,Male,MATTHEW,DUNLAP,2005-10-01,2005,Manufacturer_3,diesel,2009,2009-03-04,4,109388,41
19800,Male,NATHAN,LUCERO,2007-11-01,2007,Manufacturer_2,petrol,2016,2016-09-09,9,114345,106
19801,Male,RYAN,CHUNG,2019-01-01,2019,Manufacturer_5,petrol,2020,2020-08-16,1,17115,19
19802,Female,OLIVIA,WALTERS,2006-05-01,2006,Manufacturer_5,petrol,2009,2009-05-18,3,57051,36
19803,Male,BENJAMIN,LIU,2017-06-01,2017,Manufacturer_1,petrol,2020,2020-05-22,3,68421,35
19804,Male,DYLAN,COBB,2009-04-01,2009,Manufacturer_2,petrol,2017,2017-06-11,8,126016,98
19805,Male,MATTHEW,ARELLANO,2006-11-01,2006,Manufacturer_1,petrol,2010,2010-03-17,4,27812,40
19806,Female,MIA,GRAVES,2005-04-01,2005,Manufacturer_4,petrol,2014,2014-10-02,9,88308,114
19807,Female,NATALIE,FARLEY,2008-06-01,2008,Manufacturer_3,diesel,2013,2013-02-14,5,38805,56
19808,Male,MASON,HUNTER,2011-03-01,2011,Manufacturer_4,diesel,2016,2016-04-02,5,123110,61
19809,Male,OLIVER,HANNA,2012-08-01,2012,Manufacturer_1,diesel,2013,2013-02-25,1,15860,6
19810,Female,AMELIA,WHITAKER,2006-12-01,2006,Manufacturer_3,diesel,2011,2011-04-16,5,56695,52
19811,Female,EVELYN,ADAMS,2009-04-01,2009,Manufacturer_1,petrol,2013,2013-02-12,4,94228,46
19812,Female,ABIGAIL,MCKAY,2009-08-01,2009,Manufacturer_5,diesel,2016,2016-12-18,7,175252,88
19813,Male,ANDREW,SALAS,2016-04-01,2016,Manufacturer_2,diesel,2018,2018-09-17,2,14610,29
19814,Male,AIDEN,COOK,2011-07-01,2011,Manufacturer_4,diesel,2018,2018-06-16,7,85064,83
19815,Male,ANTHONY,CHOI,2010-09-01,2010,Manufacturer_1,petrol,2013,2013-01-24,3,47922,28
